LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO;PRINCIPIO_ACTIVO;CV_SKU
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50051;7509546066172;L.SPE.STK.CLI.C.P.POWER45 [ 44659 ];3097.0;48.96;5490;6990.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50052;7509546067902;L.SPE.STK.DESP.DER+O3.150 [ 44665 ];1756.33;60.76;3360;4690.0;0.0;7.0;Si;;
COLGATE-PALMOLIVE;;50053;35000970916;LADY  SPEED STICK ZERO SIMPLY CLEAN [ 53333 ];168.0;1050.46;2300;0.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50054;7509546066196;LADY S. E. CLINICAL COM PROTECTION FRESH [ 49597 ];3073.0;50.13;5490;6990.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50089;7509546015545;LADY SPEED 24/7 DES AP GEL ACTIVE FRESH 65 GR;3700.0;36.04;5990;6490.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50055;22200963442;LADY SPEED ST INV DRY POWDER FRESH 39.6G [ 26569 ];86.92;2121.58;2300;0.0;0.0;1.0;Si;;
COLGATE-PALMOLIVE;;50056;22200962995;LADY SPEED ST INV DRY SHOWER FRESH 39.6G [ 26709 ];1672.33;60.83;3200;0.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50057;7509546057545;LADY SPEED ST PRO5 DES.S/AL45 [ 30793 ];1690.0;59.12;3200;4690.0;0.0;9.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50058;7509546057569;LADY SPEED ST.DES.SP.PRO-5.1 150ML [ 29022 ];1817.0;30.18;3360;4690.0;0.0;2.0;Si;;
COLGATE-PALMOLIVE;;50059;7509546063843;LADY SPEED ST.SP.POWDER FRESH 150ML [ 40593 ];1740.0;64.06;3360;4690.0;0.0;2.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50060;7501035908925;LADY SPEED STICK  WOMAN PROT INVISIBLE [ 49670 ];1690.0;59.12;3200;4690.0;0.0;8.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50061;7509546060613;LADY SPEED STICK BARRA ACLA.PERF [ 34569 ];1890.0;42.28;3200;4690.0;0.0;10.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50062;7509546067940;LADY SPEED STICK BARRA DDERMA+OMEGA 45GR [ 35916 ];1790.0;50.23;3200;4690.0;0.0;7.0;Si;;
COLGATE-PALMOLIVE;;50118;7509546688596;LADY SPEED STICK DEO CARBON 45GR;2510.0;85.62;4590;0.0;0.0;10.0;No;;
COLGATE-PALMOLIVE;;50121;7509546690940;LADY SPEED STICK DEO CARBON 45GR X 2;3050.0;35.0;4900;0.0;0.0;12.0;Si;;
COLGATE-PALMOLIVE;;50104;7509546688220;LADY SPEED STICK DEO SP CARBON ABS 150 ML;1740.0;50.2;3110;0.0;0.0;0.0;No;;
COLGATE-PALMOLIVE;;50102;7509546067919;LADY SPEED STICK DEO SP DERMA ACLA 150 ML;1756.33;60.76;3360;4690.0;0.0;4.0;No;;
COLGATE-PALMOLIVE;;50103;7509546071534;LADY SPEED STICK DEO SP DERMA NURE 150 ML;1740.0;50.2;3110;4690.0;0.0;0.0;No;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50063;7509546004471;LADY SPEED STICK INV.D.W.FREESIA 39.6GR [ 5008 ];1690.0;38.9;3200;4690.0;0.0;13.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50064;7509546004488;LADY SPEED STICK INV.O.BLOSSOM 45GR [ 5007 ];1690.0;59.12;3200;4690.0;0.0;9.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50065;7509546029146;LADY SPEED STICK WOMAN 24/7    172011 [ 49671 ];1718.18;46.25;2990;4690.0;0.0;9.0;Si;;172011
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50066;7509546060460;LADY SPEED STK.BARRA POWER FRESH 45GR. [ 34747 ];2460.0;87.42;4590;4690.0;0.0;10.0;Si;;
COLGATE-PALMOLIVE;;50090;42236801;NIV 72H ROLL STRESS PROTEC 50 ML;1935.0;52.0;3500;0.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;JABONES ADULTOS;50067;7891024028544;PROTEX JAB.OMEGA 3 90GRX3 [ 48714 ];2130.0;14.81;2910;4490.0;0.0;2.0;Si;;
COLGATE-PALMOLIVE;;50068;7509546076294;S.STK.24/7 DESSTK.INFI50G [ 44678 ];871.0;275.31;3890;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50069;7509546074009;S.STK.CLI.C.P.DRY SP.150M [ 44675 ];3018.0;52.86;5490;6990.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;FRAGANCIA MASCULINA;50070;7509546076454;S.STK.X5ACTI SP.150MX2ECO [ 44681 ];1750.0;43.58;2990;6490.0;0.0;2.0;Si;;
COLGATE-PALMOLIVE;;50071;7509546045320;SPEED STICK 24/7 GEL AP 85GR. EXTREM [ 24651 ];2450.0;71.15;4990;6490.0;0.0;3.0;Si;;
COLGATE-PALMOLIVE;;50072;7509546063867;SPEED STICK 24/7 SP.EXT.150ML [ 40360 ];1778.0;88.58;3990;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50073;7509546045313;SPEED STICK A/P 24/7 EXT.50GR. [ 24650 ];3120.0;57.5;4830;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50074;7501035907591;SPEED STICK A/P HIPOALLERGEN 50 GR  94143 [ 5062 ];1588.23;49.7;2950;4690.0;0.0;14.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50075;7501035907577;SPEED STICK AP CLASSIC PLUS 50 GR 94168 [ 5060 ];2990.0;81.69;4800;4690.0;0.0;13.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50076;7509546056425;SPEED STICK BARRA ADN ORIG.50GR [ 28297 ];2885.0;39.69;4460;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50077;7509546061542;SPEED STICK CLIN.STRESS DEFENSE 50GR [ 35282 ];2700.0;70.87;5490;6990.0;0.0;4.0;Si;;
COLGATE-PALMOLIVE;;50119;7509546665214;SPEED STICK CLINIC COMPLETE 70 GR CREMA;2650.0;35.09;4260;0.0;0.0;3.0;Si;;
COLGATE-PALMOLIVE;;50078;7509546652030;SPEED STICK DEO B ZERO CARB - ALUM 48 GR [ 53788 ];2199.0;60.12;4190;0.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50106;7509546688206;SPEED STICK DEO SPRAY CARBON ABS 150 ML;1760.0;90.51;3990;0.0;0.0;0.0;No;;
COLGATE-PALMOLIVE;;50105;7509546678115;SPEED STICK DEO SPRAY ZERO ALOE 150 ML;1760.0;90.51;3990;0.0;0.0;0.0;No;;
COLGATE-PALMOLIVE;;50088;7509546063645;SPEED STICK DES AP X5 X 150 ML;1760.0;44.34;3990;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50079;7509546045337;SPEED STICK DES.SP.AP EXTREME 165ML. [ 25949 ];1778.0;84.43;3990;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;;50107;827854010746;SPEED STICK MEN DEO BARRA CARBON AC 50 GR;1843.0;137.1;5200;0.0;0.0;0.0;No;;
COLGATE-PALMOLIVE;FRAGANCIA MASCULINA;50080;7509546063669;SPEED STICK SP AP CLEAN STAINGUARD 165 ML [ 39197 ];1775.0;43.9;3990;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50081;7509546061504;SPEED STICK STRESS DEF.GEL 85GR. [ 31180 ];3760.0;32.98;5950;6490.0;0.0;3.0;Si;;
COLGATE-PALMOLIVE;;50087;7509546063676;SPEED STICK WATER PROOF  150 ML;1769.0;89.54;3990;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50082;5;SPEED STICK.DES.FRESH/REGULAR 51GR [ 5053 ];1588.23;56.11;2950;4690.0;0.0;9.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50083;7509546052816;SPEED STIK GEL M.PROTECT 85GR [ 29581 ];2850.0;88.41;6390;6490.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50084;7509546052755;SPEED STK DES.BARRA AP 5M/PROTECT 5 50GR. [ 26454 ];3670.0;49.02;5680;4690.0;0.0;0.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50085;7509546046822;SPEED STK DES.BARRA S.CLEAN 50GR. [ 25682 ];1866.0;37.25;3500;4690.0;0.0;1.0;Si;;
COLGATE-PALMOLIVE;DESODORANTES CORPORALES;50086;7509546056432;SPEED STK DES.GEL ADN 85G [ 29580 ];3390.0;43.53;5790;6490.0;0.0;1.0;Si;;
COMERCIALIZADORA MARKETS CHILE SPA;;51003;7804656850056;K TAPE MORADO 20 TIRAS RECOVERY;3281.0;73.58;7500;0.0;0.0;4.0;Si;;
COMERCIALIZADORA MARKETS CHILE SPA;;51010;7804656850094;RECOVERY ANKLE SUPPORT;5229.0;75.17;10900;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;ACCESORIOS ORTOPEDICOS;51000;7804656850018;RECOVERY K TAPE AZUL [ 38366 ];3291.0;91.51;7500;0.0;0.0;9.0;Si;;
COMERCIALIZADORA MARKETS CHILE SPA;ACCESORIOS ORTOPEDICOS;51001;7804656850001;RECOVERY K TAPE NEGRO [ 38364 ];3291.0;91.51;7500;0.0;0.0;6.0;Si;;
COMERCIALIZADORA MARKETS CHILE SPA;;51002;7804656850025;RECOVERY K TAPE ROSA [ 38365 ];3281.0;82.36;7500;0.0;0.0;0.0;Si;;
COMERCIALIZADORA MARKETS CHILE SPA;;51009;7804656850117;RECOVERY KNEE SUPPORT;7556.0;74.61;15700;0.0;0.0;1.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51011;7804656850100;RECOVERY WRIST SUPPORT;4700.0;77.01;9900;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51014;7804656850421;RODILLERA COMPRES CELERSTE TALLA M;6326.0;66.05;12500;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51015;7804656850438;RODILLERA COMPRES CELESTE L;6326.0;66.05;12500;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51013;7804656850391;RODILLERA COMPRES GRIS L;6326.0;66.05;12500;0.0;0.0;1.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51012;7804656850384;RODILLERA COMPRES GRIS M;6326.0;66.05;12500;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51004;65674406;VENDA TAPE KINES 5 CM 5 MT AZUL;2900.0;50.1;5180;0.0;0.0;0.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51005;65674468;VENDA TAPE KINES 5CM 5MT VERDE;2900.0;50.1;5180;0.0;0.0;0.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51006;7804656850230;VENDA TAPE RECOVERY K CORT BEIGE;3291.0;91.51;7500;0.0;0.0;5.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51007;7804656850162;VENDA TAPE RECOVERY RIG 2.5 CM 9.1;1705.0;72.5;3500;0.0;0.0;2.0;No;;
COMERCIALIZADORA MARKETS CHILE SPA;;51008;7804656850179;VENDA TAPE RECOVERY RIG 3.8CM 9.1;2365.0;41.77;3990;0.0;0.0;2.0;No;;
COSEDEB LTDA.;;52000;7804631370104;ACEITE DE CANNABIS 30 ML [ 38398 ];5960.0;39.59;9900;0.0;0.0;0.0;Si;;
COSEDEB LTDA.;;52001;7804631370043;THERAPY CANNABIS ACONDICIONADOR [ 38407 ];580.0;43.44;990;0.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;CREMA DE BELLEZA;53000;7804923604627;CREMA ARAUCANA 2 [ 2100 ];663.83;177.23;2190;1290.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;TINTURA PARA EL CABELLO;53019;67041;ILICIT 66/46 ROJO GRANADA [ 13053 ];1650.0;104.36;3660;3290.0;0.0;8.0;Si;;
COSMETICA NACIONAL LTDA;TINTURA PARA EL CABELLO;53045;7804923057966;ILICIT COLOR 7/46 [ 40073 ];3180.0;45.34;5500;6090.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53062;7804923057973;ILICIT COLOR 8.0 RUB CLA;3290.0;48.37;5500;6090.0;0.0;15.0;Si;;
COSMETICA NACIONAL LTDA;TINTURA PARA EL CABELLO;53046;7804923057980;ILICIT COLOR 8/1 [ 31381 ];2590.0;78.45;5500;6090.0;0.0;3.0;Si;;
COSMETICA NACIONAL LTDA;TINTURA PARA EL CABELLO;53047;7804923041361;ILICIT CR.REVELADORA 20VOL.70ML [ 35689 ];550.0;51.26;990;1490.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53058;7804923041354;ILICIT PCO DECOLORANTE EXT BLOND 20 GR;1000.0;53.78;1830;1290.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53048;731509709216;LIMAS DE U¥AS BANANA FILE [ 49403 ];100.0;1572.27;1990;0.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53049;731509712674;LINAS DE U¥ASWIDE BOARD GRINDER [ 49404 ];100.0;1572.27;1990;0.0;0.0;2.0;Si;;
COSMETICA NACIONAL LTDA;;53063;7804923025248;MILLEFIORI  CARE CERA DEPIL MICROONDAS;3910.0;65.06;7680;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;DEPILACION;53050;7804923041552;MILLEFIORI BANDA DEP.AXILAS REBAJE [ 34010 ];2690.0;40.58;4500;5490.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53066;7804923025255;MILLEFIORI CARE CERA RECARGA PROF 100 GR;1440.0;49.98;2570;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;DEPILACION;53051;7804923060508;MILLEFIORI CERA DEP.PERLAS NAT.100GR [ 34728 ];1150.0;60.03;2190;1990.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;DEPILACION;53052;7804923060522;MILLEFIORI CERA DEP.PERLAS VEG.100GR [ 35383 ];1360.0;35.32;2190;1990.0;0.0;1.0;Si;;
COSMETICA NACIONAL LTDA;DEPILACION;53053;7804923003031;MILLEFIORI CERA DEP.TARRO 200GR [ 35318 ];2300.0;20.2;3290;5190.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;;53064;7804923025279;MILLEFIORI CERA DEPIL PROF TARRO 200 GR;3900.0;65.05;7660;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;;53067;7804923025262;MILLEFIORI CERA DEPIL RECARGA VEGETAL 100 GR;1415.0;50.25;2530;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;;53060;7804923025231;MILLEFIORI CR DEP DACIAL 20 GR;2170.0;49.87;3870;0.0;0.0;2.0;Si;;
COSMETICA NACIONAL LTDA;;53059;7804923025774;MILLEFIORI CR DEP P/SEN 40 GR;2865.0;65.13;5630;0.0;0.0;2.0;Si;;
COSMETICA NACIONAL LTDA;;53068;7804923025767;MILLEFIORI CR DEPIL PROF REC 400 GR;4015.0;50.07;7170;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;;53069;7804923025644;MILLEFIORI CR DEPILATORIA 100 GR;3420.0;29.98;5290;0.0;0.0;3.0;No;;
COSMETICA NACIONAL LTDA;;53070;7804923025071;MILLEFIORI SOFT BANDA DEP  FAC;2760.0;30.01;4270;0.0;0.0;1.0;No;;
COSMETICA NACIONAL LTDA;;53065;7804923025286;MILLEFIORI SOFT VERA DEPIL GOJI 200 GR;3900.0;65.05;7660;0.0;0.0;0.0;No;;
COSMETICA NACIONAL LTDA;COSMETICOS;53054;78081000;PG ESM 000 BRILLO [ 5392 ];950.0;40.65;1590;1690.0;0.0;0.0;Si;;
COSMETICA NACIONAL LTDA;COSMETICOS;53055;78081239;PG ESM 156 BLANCO [ 5412 ];950.0;49.49;1690;1690.0;0.0;1.0;Si;;
CRANBERRY;JERINGA / AGUJA;54000;201610;AGUJA DES.21G.1.1/2 [ 9729 ];33.0;409.29;200;240.0;0.0;0.0;Si;;
CRANBERRY;;54001;4968420501063;AGUJA DES.23G.1 UN. [ 9731 ];36.0;366.85;200;44900.0;0.0;24.0;Si;;
CRANBERRY;;54052;7806130016903;AGUJA INS 31G 5MM 3/16;117.0;115.47;300;0.0;0.0;90.0;No;;
CRANBERRY;;54051;7806130016910;AGUJA INS 32G 4MM 5/32;117.0;115.47;300;0.0;0.0;0.0;No;;
CRANBERRY;;54002;7806130008212;APOSITO ADH.TRANS.10*12CM [ 38401 ];185.0;258.85;790;0.0;0.0;5.0;Si;;
CRANBERRY;;54003;1009340;APOSITO ALGINATO DE CA.5.5CMS.CJA.20 [ 32653 ];850.0;96.74;1990;0.0;0.0;1.0;Si;;
CRANBERRY;;54004;164112020;APOSITO DE GASA 10X10 CM 1 UN [ 50553 ];850.0;47.31;1490;0.0;0.0;6.0;Si;;
CRANBERRY;;54005;44;APOSITO DE GASA 20X25CM CRANBERRY [ 52843 ];250.0;404.2;1500;0.0;0.0;0.0;Si;;
CRANBERRY;;54006;7806130008182;APàSITO ADHESIVO TRANSPARENTE 6X7 CM [ 49936 ];264.81;58.55;500;0.0;0.0;1.0;Si;;
CRANBERRY;;54007;202272022;APàSITO ALGINATO DE CALCIO 10X10 [ 53284 ];1125.0;64.33;2200;0.0;0.0;6.0;Si;;
CRANBERRY;;54008;1234343;BAJA LENGUA MADERA UN. [ 2815 ];23.5;281.97;100;0.0;0.0;122.0;Si;;
CRANBERRY;;54009;7806130008540;CINTA DE PAPEL CRANB 5X9 CM [ 52905 ];4355.0;44.72;7500;0.0;0.0;0.0;Si;;
CRANBERRY;;54039;7806130013506;CINTA PAPEL 2.5-9 BLANCO;520.0;215.13;1950;0.0;0.0;22.0;No;;
CRANBERRY;;54033;500004472;CINTA PLASTIC TRANSPARAENTE 5 CM X 9 MT;1101.83;68.52;2210;0.0;0.0;0.0;Si;;
CRANBERRY;;54034;500024034;CINTA TRANS 2.50 CM X 9 MT;548.94;71.43;1120;0.0;0.0;1.0;Si;;
CRANBERRY;;54010;7806130007017;COMPRESA LAP. 45X45 GASA [ 41835 ];1520.0;65.3;2990;0.0;0.0;0.0;Si;;
CRANBERRY;;54047;7806130012172;CRAMB. TELA ADHESIVA 2.5 CM X 9 MT;880.0;67.11;1750;0.0;0.0;0.0;No;;
CRANBERRY;;54043;7806130016552;CRANB APOSITO GASA NT+ALGODON 10X20;250.0;68.07;500;0.0;0.0;0.0;No;;
CRANBERRY;;54044;7806130015265;CRANB APOSITO GASA NT+ALGODON 20X25;350.0;113.69;890;0.0;0.0;0.0;No;;
CRANBERRY;;54045;4410;CRANB GASA NO TEJIDA 5X5 NO ESTERIL X 200;1490.0;50.02;2660;0.0;0.0;1.0;No;;
CRANBERRY;;54011;7806130000087;CRANB.BAJA LENGUA MADERA X 10;102.0;517.89;750;0.0;0.0;0.0;Si;;
CRANBERRY;;54012;994011;CRANB.GASA 4 PLIEGUES N/TEJ.10X10CMS 2 [ 27901 ];310.0;168.37;990;0.0;0.0;123.0;Si;;
CRANBERRY;ACCESORIOS MEDICOS;54013;3;CRANB.GASA ESTERIL 1X1 YARDA [ 34142 ];439.0;140.44;990;0.0;0.0;77.0;Si;;
CRANBERRY;;54014;1011332;CRANB.GASA ESTERIL NO TEJIDA 10X10.2 [ 34473 ];49.0;928.98;600;0.0;0.0;0.0;Si;;
CRANBERRY;;54015;1010950;CRANB.GASA PARAFINADA 10X10CM. [ 34137 ];219.0;91.86;500;0.0;0.0;71.0;Si;;
CRANBERRY;;54016;65673171;CRANB.MASCARILLA 3 PLIEG X 50 [ 53033 ];1070.0;96.66;2490;0.0;0.0;0.0;Si;;
CRANBERRY;;54017;1014110;CRANB.TORULAS ALG.0.5GR 100UN. [ 37031 ];1080.0;63.4;2100;0.0;0.0;0.0;Si;;
CRANBERRY;;54046;7806130016538;CRANBERRY CINTA TELA STRESH 5-10MT;4700.0;30.16;7280;0.0;0.0;0.0;No;;
CRANBERRY;;54049;7806130014503;CRANBERRY TELA ADHE 5CM X 9 MTS EN CAJA;1290.0;40.06;2150;0.0;0.0;0.0;No;;
CRANBERRY;;54050;7806130012189;CRANBERRY TELA ADHE 5CM X 9MT PAPEL MICROPOROSA;998.0;39.78;1660;0.0;0.0;12.0;No;;
CRANBERRY;;54041;8058090001188;FLEXA ELAST VENDA 8CM X 4.5 CM PIEL;566.0;49.95;1010;0.0;0.0;1.0;No;;
CRANBERRY;;54018;2122023;GASA ESTERIL 7.5X7.5  X 2UNIDAD [ 54449 ];47.8;603.21;400;0.0;0.0;3.0;Si;;
CRANBERRY;;54036;7806130012226;GASA ESTERIL CRANB 10-10 CM 2 UNID NO   4600000988 | 2028-10;49.5;572.27;400;0.0;0.0;33.0;Si;;
CRANBERRY;;54037;7806130200494;GASA HIDROL ESTERIL 1X1/4;235.0;78.79;500;390.0;0.0;0.0;Si;;
CRANBERRY;;54019;1122023;GASA NO TEJIDA 5X5 4 PLIEGUES [ 54448 ];38.0;563.42;300;0.0;0.0;0.0;Si;;
CRANBERRY;;54042;7806130010284;GASA NO TEJIDA 5X5 CM 4 PL;39.8;427.85;250;0.0;0.0;165.0;No;;
CRANBERRY;;54020;7804626380347;JERINGA 5CC 136013 [ 54064 ];41.95;290.85;200;0.0;0.0;7.0;Si;;136013
CRANBERRY;;54021;65670446;JERINGA 5CC [ 50293 ];57.9;189.77;200;0.0;0.0;0.0;Si;;
CRANBERRY;;54022;7806130200715;JERINGA CRANB 20CC C/ATOR[ 50292 ];102.0;386.08;590;0.0;0.0;86.0;Si;;
CRANBERRY;;54032;7806130013025;JERINGA DES 60 ML EXCENTR;212.2;375.21;1200;0.0;0.0;24.0;Si;;
CRANBERRY;;54023;1554852545;JERINGA EXCENTRICA 60 ML CRANB [ 52270 ];619.41;103.64;1500;0.0;0.0;42.0;Si;;
CRANBERRY;ACCESORIOS MEDICOS;54024;495050040074;JERINGA TUBERCULINA 1 ML  25G 5/8 [ 50315 ];73.5;336.54;400;240.0;0.0;210.0;Si;;
CRANBERRY;ACCESORIOS MEDICOS;54025;7805633003069;MASCARILLA 3 DPLIEGUES CJA.50UDS [ 11161 ];1091.66;130.93;3000;390.0;0.0;19.0;Si;;
CRANBERRY;;54026;7806130010963;PARCHE REDONDO X 4 UN CANBERRY [ 52840 ];89.57;180.11;300;0.0;0.0;221.0;Si;;
CRANBERRY;;54048;7806130003699;RECOLECTOR DE ORINA  ADULTO 2 LT;1580.0;35.09;2540;0.0;0.0;5.0;No;;
CRANBERRY;;54035;500047894;TEGADERM PARCHE AGUA;250.0;232.77;990;0.0;0.0;49.0;Si;;
CRANBERRY;;54027;4;URINARIO FEMENINO [ 50460 ];1540.0;58.25;2900;0.0;0.0;1.0;Si;;
CRANBERRY;;54040;7806130014695;VENDA ADH FIJACION STRETCH 100CM  X 10CM;7330.0;43.3;12500;0.0;0.0;3.0;No;;
CRANBERRY;ACCESORIOS ORTOPEDICOS;54028;230621;VENDA ELAST.IDEAL 10CM.4,5MTS [ 713 ];665.0;277.84;2990;0.0;0.0;6.0;Si;;
CRANBERRY;ACCESORIOS ORTOPEDICOS;54029;7806130006799;VENDA ELAST.IDEAL 15CM.4,5MTS PIEL [ 27907 ];970.0;198.88;3450;0.0;0.0;10.0;Si;;
CRANBERRY;;54030;7806130006768;VENDA ELAST.IDEAL 5CM.4,5MTS PIEL [ 27905 ];550.0;211.69;2040;0.0;0.0;5.0;Si;;
CRANBERRY;ACCESORIOS ORTOPEDICOS;54031;23061;VENDA ELAST.IDEAL 7.5CM.4,5MTS PIEL [ 715 ];535.0;289.54;2480;0.0;0.0;2.0;Si;;
CRANBERRY;;54038;101;VENDA LASTICADA 10CM X 4 M;1050.0;50.46;1880;0.0;0.0;0.0;No;;
CREIGHTONS;;55000;5015833309058;ACO  ARGAN AC.250ML [ 39873 ];1126.0;142.55;3250;2990.0;0.0;0.0;Si;;
CREIGHTONS;;55001;5015833303971;ACO FUERZA Y REP 250 ML [ 54473 ];1593.0;97.82;3750;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55002;5015833314410;ACO MICELAR 250 ML [ 54470 ];1593.0;71.44;3250;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55003;5015833310818;ACONDICIONADOR COCONUT KERATINA CREIGHTONS [ 51775 ];1211.0;125.52;3250;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55004;5015833308853;CREIG ACO. SUNS. TONE 200ML [ 49197 ];1363.0;356.24;7400;4390.0;0.0;1.0;Si;;
CREIGHTONS;;55005;5015833308839;CREIG SH. SUNS. TONE 200ML [ 49198 ];1363.0;356.24;7400;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55006;5015833315257;CREM TRAT RES Y REP KERAT 125 ML [ 54471 ];1994.0;36.97;3250;3990.0;0.0;0.0;Si;;
CREIGHTONS;;55007;5015833303612;SH ARGAN SMOO 250ML [ 49196 ];1363.0;100.37;3250;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55008;5015833314397;SH MICELAR 250 ML [ 54475 ];1363.0;100.37;3250;4390.0;0.0;0.0;Si;;
CREIGHTONS;;55009;5015833331394;SHAP FUERZA Y REP 250 ML [ 54472 ];1593.0;97.82;3750;0.0;0.0;0.0;Si;;
CREMA;;56000;5031413938340;CERAM.GEL LIMP. ESPUM 400ML [ 54547 ];3855.0;117.77;9990;0.0;0.0;0.0;Si;;
CREMA;;56001;5031413938395;CERAM.GEL LIMP.ESPUM 236ML [ 54548 ];3500.0;50.06;6250;0.0;0.0;0.0;Si;;
CREMA;;56002;7804651933976;PACK TEATRICAL HUMECTACIàN CORPORAL/ 400ML Y 100GR X2 [ 49905 ];5990.0;38.89;9900;0.0;0.0;3.0;Si;;
CURAESPRING;;57000;7804673040058;MELATONINA CURASPRING 30CAP [ 50658 ];990.0;197.09;3500;0.0;0.0;0.0;Si;MELATONINA;
CURAESPRING;;57001;7804673040010;VITAMINA C 1000 MG 30 COM;1350.0;117.86;3500;0.0;0.0;27.0;Si;;
CURAESPRING;;57003;500054737;VITAMINA C 500 MG X 10 COM;100.0;320.17;500;0.0;0.0;3.0;Si;;
CURAESPRING;;57002;7804673040003;VITAMINA C 500MG 30 COM MAST NARANJA [ 49219 ];990.0;103.72;2400;0.0;0.0;56.0;Si;;
CURAPLAST;ORTOPEDICOS OTROS;58000;4042809018400;TENSOPLAST 7.5 CM  X 4.5 MTS  VENDA ELASTICA AD. [ 49463 ];6420.0;43.98;11000;0.0;0.0;1.0;Si;;
CURAPROX;CEPILLOS DENTALES;59000;7612412700077;CEPILLO ORTHODONCIA U.SOFT [ 51823 ];3240.0;29.68;5000;3990.0;0.0;2.0;Si;;
CURAPROX;;59001;7612412423877;CEPILLO SMART ULTRA SOFT X2 [ 51824 ];1000.0;513.45;7300;0.0;0.0;0.0;Si;;
CURAPROX;CEPILLOS DENTALES;59002;7612412910094;CURAPROX 1090 UNIPENACHO [ 33300 ];3170.0;59.05;6000;3990.0;0.0;1.0;Si;;
